# dynamic_c=1_k=4_n=100_b=-0.1_p=0.9
#
# N1	aoic	stdev
0	-1.0409	0.154675
1	-1.02915	0.178127
2	-1.01117	0.226101
3	-0.988944	0.278928
4	-0.97044	0.310396
5	-0.927742	0.397842
6	-0.874796	0.484184
7	-0.839106	0.525762
8	-0.75247	0.617424
9	-0.55985	0.728802
10	-0.512327	0.715339
11	-0.342622	0.801032
12	-0.203637	0.842672
13	-0.0552738	0.867217
14	0.0299655	0.866068
15	0.252935	0.854713
16	0.373363	0.82325
17	0.522658	0.764988
18	0.62317	0.707893
19	0.740596	0.621018
20	0.814785	0.549735
21	0.90541	0.437581
22	0.943913	0.378224
23	0.979992	0.311669
24	1.02804	0.184801
25	1.04683	0.111486
26	1.05806	0.0443272
27	1.062	0.04359
28	1.06597	0.0420389
29	1.07114	0.000825288
30	1.07498	0.000871306
31	1.07884	0.000858182
32	1.08269	0.000825379
33	1.08646	0.000853907
34	1.09026	0.000836385
35	1.09401	0.000841441
36	1.09774	0.000834891
37	1.1015	0.000833885
38	1.10525	0.000809551
39	1.10891	0.00084316
40	1.11264	0.000821846
41	1.11626	0.000804495
42	1.11993	0.000825379
43	1.1236	0.000803742
44	1.1272	0.000821271
45	1.13081	0.000808273
46	1.13441	0.000814931
47	1.13796	0.000792943
48	1.14151	0.000803675
49	1.1451	0.000803786
50	1.14859	0.000787655
51	1.15213	0.00076904
52	1.15565	0.000752424
53	1.15912	0.000754885
54	1.16261	0.000798427
55	1.16609	0.000771572
56	1.16955	0.000782665
57	1.17301	0.000761544
58	1.17638	0.000731526
59	1.17985	0.000738551
60	1.18326	0.00073093
