# static_c=1_k=4_n=500_b=-0.1_p=0.3
#
# N1	aoic	stdev
0	-1.04633	0.0013706
5	-1.03629	0.00680329
10	-1.02344	0.0116902
15	-1.00686	0.0175215
20	-0.987596	0.0221342
25	-0.963389	0.0285914
30	-0.929775	0.0395719
35	-0.885935	0.0864927
40	-0.836771	0.111509
45	-0.776135	0.136261
50	-0.678562	0.213105
55	-0.527337	0.320339
60	-0.328664	0.420078
65	-0.0911633	0.461213
70	0.132459	0.464598
75	0.36344	0.423106
80	0.540129	0.345501
85	0.664501	0.246726
90	0.751042	0.168155
95	0.811726	0.126296
100	0.8485	0.102361
105	0.873422	0.0912608
110	0.899089	0.0801177
115	0.921094	0.0703222
120	0.940265	0.0629409
125	0.955303	0.0561953
130	0.971569	0.0554215
135	0.983725	0.0472135
140	0.99349	0.044747
145	1.00646	0.0422704
150	1.01709	0.0389689
155	1.02586	0.0370329
160	1.03448	0.0349446
165	1.04492	0.0324654
170	1.05032	0.0305598
175	1.05848	0.0275185
180	1.06599	0.0264469
185	1.07252	0.0241796
190	1.07734	0.0226518
195	1.0835	0.0218717
200	1.08933	0.0205214
205	1.09496	0.0191093
210	1.10138	0.0169157
215	1.10564	0.0167703
220	1.10978	0.0152446
225	1.11482	0.0145729
230	1.11967	0.0123807
235	1.12333	0.0120661
240	1.12797	0.0111416
245	1.13284	0.00902217
250	1.13644	0.00947855
255	1.14067	0.00871587
260	1.14421	0.00843267
265	1.14802	0.00744848
270	1.15204	0.00618202
275	1.15615	0.00569178
280	1.15905	0.0063635
285	1.16278	0.00554538
290	1.16632	0.00534198
295	1.17019	0.00388759
300	1.17362	0.00365813
