# static_c=1_k=4_n=500_b=-0.1_p=0.5
#
# N1	aoic	stdev
0	-1.0462	0.000334994
5	-1.03791	0.00226379
10	-1.0282	0.00467785
15	-1.01726	0.00698557
20	-1.00391	0.0107859
25	-0.989403	0.0132921
30	-0.971595	0.0171582
35	-0.948458	0.0864006
40	-0.922204	0.104826
45	-0.884547	0.17304
50	-0.776965	0.392548
55	-0.647177	0.531408
60	-0.396433	0.701792
65	-0.0797189	0.797036
70	0.282557	0.777649
75	0.598102	0.639719
80	0.826648	0.420403
85	0.918081	0.282446
90	0.97712	0.104533
95	0.988607	0.0848136
100	1.00438	0.0288429
105	1.00981	0.0373886
110	1.01735	0.0252689
115	1.02192	0.0241264
120	1.02832	0.0215689
125	1.03528	0.0194029
130	1.04068	0.0194813
135	1.04574	0.0178472
140	1.05126	0.0157227
145	1.05568	0.0145513
150	1.06071	0.0142951
155	1.06463	0.0137014
160	1.06889	0.0134104
165	1.07365	0.0119331
170	1.07797	0.0113069
175	1.08245	0.00981896
180	1.08652	0.00920041
185	1.09055	0.0086675
190	1.09485	0.00807423
195	1.09903	0.0068964
200	1.10271	0.00692844
205	1.10604	0.0074327
210	1.10995	0.0067775
215	1.11369	0.00644271
220	1.11772	0.00543644
225	1.12165	0.00441052
230	1.12526	0.00382654
235	1.12891	0.00381354
240	1.1325	0.00346301
245	1.13586	0.00402093
250	1.13946	0.00387485
255	1.14304	0.00312679
260	1.14653	0.00316438
265	1.15002	0.00329186
270	1.15363	0.00212859
275	1.15695	0.00278997
280	1.16044	0.00247002
285	1.16398	0.00146572
290	1.16736	0.00189015
295	1.17071	0.00177469
300	1.17403	0.00173685
