# static_c=1_k=4_n=500_b=-0.1_p=0.1
#
# N1	aoic	stdev
0	-1.04346	0.0110456
5	-1.02163	0.0236973
10	-0.992185	0.0361917
15	-0.953865	0.0481534
20	-0.905929	0.0583795
25	-0.848907	0.0679743
30	-0.781939	0.0835132
35	-0.709071	0.101467
40	-0.633864	0.110102
45	-0.53883	0.118536
50	-0.441173	0.137982
55	-0.346527	0.141634
60	-0.251878	0.156501
65	-0.149944	0.159786
70	-0.0344533	0.159888
75	0.0479545	0.16215
80	0.149606	0.15715
85	0.231005	0.147885
90	0.322716	0.147901
95	0.39581	0.143932
100	0.459381	0.128941
105	0.520963	0.123733
110	0.576056	0.12138
115	0.634305	0.110155
120	0.670513	0.102426
125	0.712189	0.0978818
130	0.746508	0.0891172
135	0.778855	0.0848579
140	0.816492	0.0826624
145	0.840401	0.0784269
150	0.870724	0.0721072
155	0.896133	0.0688492
160	0.915381	0.0663011
165	0.932914	0.0632686
170	0.954513	0.0598966
175	0.970944	0.0549276
180	0.985241	0.0541611
185	1.00286	0.0477879
190	1.01612	0.0441222
195	1.02914	0.043423
200	1.04095	0.0398902
205	1.05296	0.0372593
210	1.06163	0.0369953
215	1.07089	0.0340056
220	1.08189	0.0305974
225	1.08873	0.0302648
230	1.0957	0.0278079
235	1.10338	0.0270126
240	1.11024	0.0242732
245	1.11575	0.0224623
250	1.12263	0.0202951
255	1.12902	0.0189246
260	1.13415	0.0180341
265	1.1393	0.0164238
270	1.14488	0.0139838
275	1.1495	0.0139847
280	1.15391	0.0124573
285	1.15831	0.0116166
290	1.16231	0.0111763
295	1.16715	0.00933795
300	1.17076	0.00879335
