# dynamic_c=1_k=4_n=100_b=-0.02_p=0
#
# N1	aoic	stdev
0	-0.25921	0.337041
1	-0.173042	0.310306
2	-0.0979251	0.302282
3	0.000511044	0.314844
4	0.0544456	0.294879
5	0.133598	0.282735
6	0.209088	0.284305
7	0.298918	0.272075
8	0.350119	0.248604
9	0.41044	0.255608
10	0.470163	0.248947
11	0.52853	0.228106
12	0.58494	0.219786
13	0.636976	0.213345
14	0.671128	0.203056
15	0.717045	0.195278
16	0.763117	0.184682
17	0.788613	0.175678
18	0.826584	0.162924
19	0.854589	0.161495
20	0.886444	0.155641
21	0.903117	0.139734
22	0.923419	0.138812
23	0.956357	0.131423
24	0.963657	0.125491
25	0.991295	0.117727
26	1.00716	0.109657
27	1.02246	0.103978
28	1.03049	0.0970818
29	1.04527	0.0921334
30	1.06039	0.0849098
31	1.06861	0.0813754
32	1.0865	0.0648805
33	1.08816	0.0678239
34	1.09612	0.0636712
35	1.10404	0.0557018
36	1.11085	0.0541022
37	1.11946	0.0464642
38	1.12555	0.0448454
39	1.13236	0.036619
40	1.13462	0.0372234
41	1.13903	0.0361141
42	1.14528	0.0312147
43	1.15018	0.0280466
44	1.15465	0.0254026
45	1.15898	0.0217219
46	1.1629	0.0217117
47	1.167	0.0181452
48	1.17034	0.0188823
49	1.17429	0.0171328
50	1.17837	0.0130033
51	1.18186	0.0112826
52	1.18526	0.0111097
53	1.18862	0.0103621
54	1.19142	0.0131259
55	1.19566	0.00636679
56	1.19881	0.00715223
57	1.2017	0.0098777
58	1.20566	0.00375225
59	1.20853	0.00751251
60	1.21208	0.00310747
