# static_c=1_k=4_n=100_b=-0.06_p=0.7
#
# N1	aoic	stdev
0	-0.897846	0.486453
1	-0.844896	0.556032
2	-0.78131	0.625141
3	-0.712041	0.687436
4	-0.570969	0.795482
5	-0.501888	0.826295
6	-0.279587	0.916779
7	-0.147306	0.939069
8	-0.00815879	0.945571
9	0.203336	0.922722
10	0.28566	0.897727
11	0.452591	0.837237
12	0.602336	0.746026
13	0.697344	0.67325
14	0.837317	0.526207
15	0.890035	0.450668
16	0.932776	0.382787
17	0.995933	0.233401
18	1.01438	0.180091
19	1.03277	0.105158
20	1.04075	0.0686274
21	1.04696	0.0374179
22	1.05207	0.00438391
23	1.05456	0.0296591
24	1.05924	0.00701314
25	1.06311	0.00327668
26	1.06693	0.00323841
27	1.0706	0.00313285
28	1.07434	0.00313677
29	1.07796	0.0051138
30	1.0816	0.0031345
31	1.08516	0.00562205
32	1.0884	0.00719019
33	1.09208	0.00847483
34	1.09596	0.00319992
35	1.09951	0.00312078
36	1.10328	0.00304606
37	1.10702	0.00305567
38	1.1103	0.00301088
39	1.1141	0.00312466
40	1.11707	0.00630892
41	1.12104	0.00291834
42	1.12437	0.00304089
43	1.12785	0.0031
44	1.13113	0.00722707
45	1.13473	0.00298292
46	1.13845	0.00298402
47	1.14169	0.00288842
48	1.14492	0.00295875
49	1.14834	0.00280622
50	1.15173	0.00284373
51	1.15514	0.00270195
52	1.15859	0.00289606
53	1.16193	0.0026724
54	1.16512	0.00282561
55	1.16853	0.00262839
56	1.17179	0.00265785
57	1.17492	0.00259586
58	1.17839	0.00271407
59	1.18175	0.00260536
60	1.1851	0.00259117
