# dynamic_c=1_k=2_n=500_b=0_p=0.3
#
# N1	aoic	stdev
0	0.0173598	0.987379
5	0.390963	0.906107
10	0.640508	0.759196
15	0.838551	0.543231
20	0.965735	0.305217
25	1.00126	0.211134
30	1.02929	0.0624453
35	1.03638	0.000219635
40	1.04013	0.00022902
45	1.04387	0.000237386
50	1.0476	0.000250494
55	1.05129	0.000255206
60	1.055	0.000267412
65	1.05868	0.000287637
70	1.06234	0.000288178
75	1.06601	0.000300121
80	1.06967	0.000303898
85	1.07327	0.000316827
90	1.07688	0.000326142
95	1.08048	0.000320695
100	1.08409	0.000339185
105	1.08765	0.000333331
110	1.09121	0.000336296
115	1.09478	0.000357824
120	1.09831	0.00034946
125	1.10184	0.000366437
130	1.10532	0.000382108
135	1.10885	0.000369355
140	1.11232	0.000376906
145	1.11581	0.000374845
150	1.11925	0.000397199
155	1.12273	0.000382557
160	1.12616	0.000385471
165	1.12959	0.000401097
170	1.13302	0.00038387
175	1.13643	0.000379668
180	1.13982	0.000401693
185	1.14321	0.000386472
190	1.14655	0.00039617
195	1.14993	0.000387156
200	1.15327	0.000410866
205	1.15662	0.000381347
210	1.15995	0.000388982
215	1.16328	0.000375291
220	1.16659	0.000387503
225	1.16989	0.000392929
230	1.17318	0.000378846
235	1.17648	0.000388626
240	1.17972	0.000390361
245	1.18298	0.000372275
250	1.18621	0.000396725
255	1.18948	0.000385966
260	1.19274	0.00036746
265	1.19595	0.000364622
270	1.19915	0.000383296
275	1.20234	0.000361195
280	1.20556	0.000361885
285	1.20873	0.000353242
290	1.21188	0.000355378
295	1.21507	0.000345741
300	1.21822	0.000354773
