# dynamic_c=1_k=2_n=500_b=0_p=0.7
#
# N1	aoic	stdev
0	-0.0645887	1.0072
5	0.322532	0.951645
10	0.576692	0.824428
15	0.74594	0.681646
20	0.884859	0.502482
25	0.978674	0.305918
30	1.02489	0.119983
35	1.02877	0.11857
40	1.03638	0.0828656
45	1.04385	0.00028749
50	1.04763	0.00030234
55	1.05136	0.000292926
60	1.05509	0.000316947
65	1.05879	0.000343424
70	1.06249	0.000334465
75	1.06614	0.000338404
80	1.06984	0.000341251
85	1.07347	0.00034373
90	1.07709	0.000344424
95	1.08074	0.000356324
100	1.08433	0.0003637
105	1.08792	0.000369732
110	1.09149	0.000369401
115	1.09504	0.000372401
120	1.09859	0.000370709
125	1.10214	0.000374758
130	1.10566	0.000380404
135	1.10917	0.000376739
140	1.11268	0.000385419
145	1.11615	0.000382508
150	1.11962	0.00038313
155	1.12307	0.000388404
160	1.12653	0.000393739
165	1.12994	0.000381864
170	1.13338	0.000392515
175	1.1368	0.000380807
180	1.14018	0.000386369
185	1.14356	0.000369962
190	1.14696	0.000384101
195	1.15031	0.000375482
200	1.15366	0.000362818
205	1.15699	0.000387741
210	1.16032	0.0003651
215	1.16362	0.000380655
220	1.16695	0.000369092
225	1.17022	0.000382615
230	1.17352	0.000368497
235	1.17679	0.000371105
240	1.18008	0.000369167
245	1.1833	0.000359372
250	1.18655	0.000366079
255	1.18979	0.000360932
260	1.19303	0.000346385
265	1.19622	0.000346865
270	1.19944	0.000344323
275	1.20262	0.000337808
280	1.20581	0.000342571
285	1.20899	0.000341785
290	1.21216	0.000335638
295	1.21528	0.000331541
300	1.21842	0.000337262
