# static_c=1_k=2_n=100_b=-0.04_p=0.3
#
# N1	aoic	stdev
0	-0.746006	0.451276
1	-0.595483	0.529765
2	-0.459952	0.551848
3	-0.365207	0.557051
4	-0.260751	0.577048
5	-0.147043	0.542876
6	0.0127577	0.557594
7	0.129522	0.544006
8	0.243916	0.523417
9	0.319446	0.476493
10	0.397777	0.449751
11	0.499994	0.420347
12	0.556845	0.38066
13	0.624573	0.344598
14	0.664781	0.338094
15	0.712857	0.293411
16	0.768177	0.258813
17	0.78652	0.250004
18	0.818195	0.220654
19	0.848911	0.198502
20	0.876955	0.187071
21	0.903522	0.162791
22	0.918155	0.157845
23	0.938483	0.140391
24	0.948933	0.137726
25	0.964151	0.124886
26	0.97829	0.120352
27	0.992239	0.105679
28	0.99984	0.103708
29	1.01109	0.103442
30	1.02396	0.0905535
31	1.03674	0.0832258
32	1.03891	0.0842402
33	1.05398	0.0740105
34	1.06104	0.0680062
35	1.06475	0.0683752
36	1.07636	0.0602092
37	1.08399	0.0566283
38	1.0905	0.0532208
39	1.09503	0.0513921
40	1.10369	0.049281
41	1.10626	0.0486298
42	1.11174	0.0448151
43	1.11735	0.0413872
44	1.12583	0.0358324
45	1.13081	0.0335471
46	1.13381	0.0333529
47	1.13658	0.0356092
48	1.14231	0.0314299
49	1.14712	0.0284893
50	1.15233	0.0251876
51	1.15616	0.0248987
52	1.15936	0.0252094
53	1.16486	0.0197932
54	1.16732	0.0212785
55	1.17251	0.0179368
56	1.17459	0.0193496
57	1.17997	0.0150887
58	1.18321	0.0153226
59	1.18676	0.0137124
60	1.1902	0.0132615
