# static_c=1_k=2_n=100_b=-0.04_p=0.9
#
# N1	aoic	stdev
0	-0.682384	0.74006
1	-0.547463	0.832281
2	-0.432378	0.884193
3	-0.325334	0.920487
4	-0.196537	0.944125
5	0.0404339	0.958824
6	0.151133	0.941813
7	0.284068	0.904653
8	0.467726	0.838617
9	0.546345	0.785723
10	0.708477	0.665203
11	0.794121	0.579545
12	0.85753	0.49833
13	0.915858	0.408554
14	0.946442	0.341422
15	0.99104	0.245766
16	1.00397	0.219122
17	1.03474	0.0845282
18	1.03048	0.134609
19	1.03758	0.117147
20	1.04273	0.108661
21	1.0533	0.0369172
22	1.05841	0.0141613
23	1.06019	0.0464006
24	1.06295	0.0609211
25	1.07008	0.00503085
26	1.07368	0.00516595
27	1.07678	0.00589606
28	1.08063	0.00510605
29	1.08408	0.0051807
30	1.08779	0.00631354
31	1.09158	0.00487328
32	1.0948	0.00784186
33	1.09859	0.00501
34	1.10215	0.00507279
35	1.10557	0.00573389
36	1.10915	0.00513167
37	1.11241	0.0058164
38	1.11629	0.00501746
39	1.1196	0.00522976
40	1.12343	0.0047565
41	1.12672	0.00498586
42	1.13002	0.00480632
43	1.13368	0.00467612
44	1.13711	0.00488247
45	1.1401	0.00461728
46	1.14369	0.0046477
47	1.14716	0.00480401
48	1.15031	0.00481146
49	1.15376	0.00455707
50	1.15716	0.00454398
51	1.16054	0.00460242
52	1.1639	0.00456575
53	1.16727	0.00463761
54	1.17054	0.00430316
55	1.1738	0.00440065
56	1.17723	0.00424916
57	1.18007	0.00426265
58	1.18369	0.00417094
59	1.18682	0.00442313
60	1.19009	0.00426776
