# static_c=1_k=2_n=100_b=-0.04_p=0.5
#
# N1	aoic	stdev
0	-0.736576	0.640195
1	-0.596753	0.728709
2	-0.521315	0.742678
3	-0.408425	0.761507
4	-0.208908	0.815793
5	-0.091196	0.800397
6	0.108938	0.796474
7	0.281649	0.762353
8	0.35576	0.718038
9	0.484948	0.642197
10	0.621411	0.571559
11	0.731105	0.482284
12	0.759127	0.445097
13	0.839493	0.371797
14	0.868457	0.338684
15	0.891109	0.303918
16	0.92571	0.248553
17	0.96069	0.192131
18	0.974798	0.164647
19	0.979507	0.159698
20	1.00138	0.117045
21	1.01625	0.0945795
22	1.02356	0.0920005
23	1.03428	0.0763978
24	1.03658	0.0791907
25	1.04283	0.0747849
26	1.05099	0.0610734
27	1.05777	0.0521043
28	1.06177	0.0547405
29	1.07039	0.0468258
30	1.07074	0.0549007
31	1.07852	0.0454216
32	1.08519	0.037097
33	1.08779	0.0388166
34	1.095	0.0328234
35	1.0983	0.0345112
36	1.1038	0.0279939
37	1.10513	0.0324049
38	1.11059	0.0312018
39	1.11562	0.0276173
40	1.11852	0.0269874
41	1.12359	0.0226691
42	1.12762	0.0214793
43	1.13134	0.0196312
44	1.13465	0.0199633
45	1.13885	0.0180677
46	1.14314	0.0163764
47	1.14624	0.0153364
48	1.15082	0.0113376
49	1.15336	0.0151924
50	1.15732	0.0122906
51	1.15988	0.0149486
52	1.164	0.0112161
53	1.16772	0.01001
54	1.17141	0.00903093
55	1.17425	0.0107316
56	1.17779	0.00882675
57	1.18133	0.00778328
58	1.18448	0.00884074
59	1.18777	0.00816179
60	1.19094	0.00920704
