# static_c=1_k=4_n=250_b=-0.06_p=0.1
#
# N1	aoic	stdev
0	-0.947995	0.108389
3	-0.872669	0.142635
6	-0.762151	0.17582
9	-0.649827	0.20138
12	-0.505011	0.242017
15	-0.37218	0.257003
18	-0.237786	0.266244
21	-0.100054	0.269047
24	0.0433085	0.261611
27	0.158039	0.244671
30	0.280182	0.242293
33	0.3878	0.213816
36	0.460713	0.208383
39	0.563413	0.187631
42	0.626851	0.166606
45	0.677161	0.154421
48	0.730962	0.141934
51	0.776726	0.136714
54	0.817045	0.125228
57	0.850901	0.111231
60	0.885862	0.100355
63	0.914093	0.0980919
66	0.939586	0.0867191
69	0.96223	0.0810174
72	0.985307	0.0753875
75	0.99953	0.0707695
78	1.01617	0.0633432
81	1.03323	0.0562237
84	1.04115	0.056236
87	1.05479	0.0504559
90	1.06683	0.0459478
93	1.07747	0.0422472
96	1.0881	0.0378718
99	1.09507	0.0364762
102	1.10386	0.0308844
105	1.11172	0.0291219
108	1.1179	0.0268702
111	1.12271	0.0251736
114	1.12986	0.0224184
117	1.13506	0.0210326
120	1.14144	0.0179621
123	1.14589	0.0172601
126	1.15122	0.015801
129	1.15621	0.012555
132	1.16055	0.0117272
135	1.16474	0.0120381
138	1.16943	0.0103243
141	1.17431	0.007233
144	1.17813	0.0078916
147	1.18261	0.00598974
150	1.18655	0.005945
