# static_c=1_k=4_n=250_b=-0.06_p=0.7
#
# N1	aoic	stdev
0	-1.00731	0.198386
3	-0.981847	0.25675
6	-0.887289	0.462432
9	-0.820835	0.545233
12	-0.688391	0.684339
15	-0.498491	0.81594
18	-0.228669	0.91939
21	0.000107358	0.940531
24	0.380231	0.876908
27	0.586502	0.769741
30	0.815795	0.559347
33	0.920326	0.401083
36	0.982354	0.262442
39	1.01264	0.164786
42	1.03075	0.0691984
45	1.0344	0.0792595
48	1.04313	0.00445397
51	1.04775	0.00350821
54	1.05242	0.00327466
57	1.05692	0.0027634
60	1.06129	0.00441908
63	1.06583	0.00401496
66	1.07048	0.00227126
69	1.07487	0.00175025
72	1.07929	0.00169112
75	1.08345	0.00307724
78	1.08796	0.0017202
81	1.09227	0.00173122
84	1.09669	0.00176348
87	1.10076	0.00271373
90	1.10516	0.001723
93	1.10944	0.0017229
96	1.11371	0.00168994
99	1.11788	0.00161033
102	1.12213	0.00165115
105	1.12611	0.00224448
108	1.13048	0.00168424
111	1.13453	0.00160666
114	1.13858	0.00162794
117	1.14276	0.00161573
120	1.1468	0.00162228
123	1.15095	0.00158833
126	1.15492	0.00154948
129	1.15904	0.00155589
132	1.16295	0.00147777
135	1.167	0.00150907
138	1.17095	0.00149068
141	1.17484	0.00147628
144	1.17883	0.00144009
147	1.18281	0.00142177
150	1.18677	0.00142348
