# static_c=1_k=4_n=250_b=-0.06_p=0
#
# N1	aoic	stdev
0	-0.858044	0.127241
3	-0.7429	0.13716
6	-0.647325	0.148976
9	-0.541086	0.154252
12	-0.435334	0.15698
15	-0.328918	0.151618
18	-0.235574	0.156143
21	-0.13267	0.152
24	-0.0407891	0.156807
27	0.0579005	0.154555
30	0.140291	0.15688
33	0.223486	0.1534
36	0.294936	0.142701
39	0.375613	0.14452
42	0.441579	0.135341
45	0.506173	0.135923
48	0.561296	0.131974
51	0.627047	0.126828
54	0.671304	0.122207
57	0.718687	0.113963
60	0.764679	0.112477
63	0.802943	0.109445
66	0.839523	0.103035
69	0.867005	0.0970938
72	0.901497	0.0935412
75	0.923585	0.0837732
78	0.955888	0.0818417
81	0.977067	0.0764267
84	0.992529	0.0750334
87	1.01118	0.0681556
90	1.03203	0.0601864
93	1.04552	0.0578453
96	1.06212	0.0515384
99	1.07301	0.0494469
102	1.0813	0.0463931
105	1.09545	0.0405254
108	1.1029	0.0386937
111	1.11326	0.0343217
114	1.12002	0.0315571
117	1.12757	0.0291946
120	1.13453	0.0252002
123	1.14156	0.0222552
126	1.14666	0.0212702
129	1.15298	0.0178282
132	1.15814	0.0159745
135	1.1628	0.015491
138	1.16806	0.0132871
141	1.17285	0.0118027
144	1.17773	0.00869941
147	1.18185	0.00867243
150	1.18612	0.00764539
