# dynamic_c=1_k=4_n=250_b=-0.06_p=0.1
#
# N1	aoic	stdev
0	-1.02443	0.0557329
3	-0.966768	0.0942378
6	-0.886652	0.137554
9	-0.785929	0.175551
12	-0.655202	0.215248
15	-0.497411	0.273485
18	-0.322158	0.312966
21	-0.172934	0.332388
24	0.00824356	0.336976
27	0.182984	0.337634
30	0.356408	0.306521
33	0.491625	0.280238
36	0.625365	0.25252
39	0.743126	0.216102
42	0.827613	0.177516
45	0.885921	0.159506
48	0.933149	0.1337
51	0.975318	0.109377
54	1.00423	0.0810145
57	1.02893	0.065918
60	1.04469	0.0520895
63	1.05718	0.0416965
66	1.06978	0.0301035
69	1.07727	0.0262473
72	1.08421	0.021339
75	1.09081	0.0164928
78	1.09652	0.0140292
81	1.10248	0.00841897
84	1.10687	0.00899096
87	1.11146	0.00902053
90	1.11627	0.0057631
93	1.12074	0.00439958
96	1.12506	0.004017
99	1.12936	0.00311727
102	1.13378	0.00167915
105	1.13802	0.00119786
108	1.14209	0.00258326
111	1.14637	0.00104334
114	1.15061	0.000524989
117	1.15472	0.000530195
120	1.15887	0.000521097
123	1.16296	0.000502197
126	1.16707	0.000519347
129	1.17114	0.000508749
132	1.17521	0.000512064
135	1.17919	0.000499207
138	1.18323	0.000491079
141	1.18725	0.000482041
144	1.19122	0.000474946
147	1.19522	0.000442372
150	1.19919	0.000455365
