# dynamic_c=1_k=4_n=250_b=-0.1_p=0.9
#
# N1	aoic	stdev
0	-1.05547	0.000219817
3	-1.04616	0.000308635
6	-1.03254	0.0893678
9	-1.02448	0.0630659
12	-1.00793	0.125648
15	-0.992736	0.153268
18	-0.968541	0.215294
21	-0.878267	0.396415
24	-0.719207	0.505548
27	-0.606599	0.599024
30	-0.371554	0.763157
33	-0.135106	0.846121
36	0.103447	0.869223
39	0.384225	0.826575
42	0.640629	0.705797
45	0.797855	0.573465
48	0.928424	0.401216
51	0.993958	0.265779
54	1.03073	0.146392
57	1.04495	0.0827591
60	1.0542	0.000465208
63	1.05892	0.000460255
66	1.06363	0.000449006
69	1.06829	0.0004616
72	1.07292	0.000470871
75	1.07753	0.000463572
78	1.0821	0.000476357
81	1.08663	0.000469466
84	1.09119	0.000472616
87	1.09569	0.000465065
90	1.10018	0.000474079
93	1.10462	0.000458141
96	1.10908	0.000454282
99	1.11349	0.000478643
102	1.11786	0.000454016
105	1.12226	0.000448704
108	1.1266	0.000452365
111	1.13091	0.000463347
114	1.13521	0.000444136
117	1.13951	0.00045492
120	1.14378	0.000421131
123	1.14801	0.000448187
126	1.15225	0.000434651
129	1.15644	0.000425436
132	1.16062	0.000433642
135	1.16478	0.000413844
138	1.16895	0.000425359
141	1.17307	0.00041523
144	1.17717	0.000411229
147	1.18127	0.000413454
150	1.18533	0.000394298
