# dynamic_c=1_k=4_n=250_b=-0.1_p=0.1
#
# N1	aoic	stdev
0	-1.05684	0.00307991
3	-1.03892	0.0242135
6	-1.00242	0.0506964
9	-0.953979	0.0675909
12	-0.890353	0.0856476
15	-0.813992	0.111626
18	-0.71656	0.13028
21	-0.617245	0.145252
24	-0.509776	0.149533
27	-0.413466	0.175033
30	-0.289238	0.189397
33	-0.168821	0.207143
36	-0.0330717	0.238967
39	0.0945915	0.24651
42	0.235207	0.238715
45	0.36299	0.242293
48	0.481961	0.226233
51	0.588169	0.211972
54	0.684178	0.196209
57	0.760935	0.166551
60	0.820233	0.152436
63	0.878577	0.127985
66	0.923452	0.108882
69	0.962625	0.0978162
72	0.988674	0.0833644
75	1.01379	0.0700936
78	1.03057	0.0638224
81	1.04946	0.0555658
84	1.06557	0.0403854
87	1.07801	0.0335054
90	1.08568	0.0322271
93	1.09317	0.0265918
96	1.10149	0.0222609
99	1.10807	0.0179307
102	1.11328	0.0165097
105	1.1188	0.0144509
108	1.12496	0.0100578
111	1.1299	0.00829979
114	1.13409	0.00816107
117	1.13895	0.00626123
120	1.14349	0.00580027
123	1.14781	0.00541692
126	1.15241	0.00282873
129	1.15662	0.00322858
132	1.16093	0.00181665
135	1.16513	0.00169496
138	1.16932	0.000970375
141	1.17345	0.00156341
144	1.17765	0.000521861
147	1.18175	0.000502736
150	1.18585	0.000512426
