# dynamic_c=1_k=4_n=500_b=-0.08_p=0
#
# N1	aoic	stdev
0	-0.982287	0.0543938
5	-0.919919	0.0666487
10	-0.850607	0.0792123
15	-0.776799	0.0839107
20	-0.698613	0.0860798
25	-0.622847	0.0964551
30	-0.534882	0.0963439
35	-0.454567	0.104096
40	-0.376925	0.102011
45	-0.295358	0.100984
50	-0.216524	0.106088
55	-0.133483	0.104324
60	-0.059388	0.108341
65	0.0108112	0.100024
70	0.0836749	0.104092
75	0.154398	0.105719
80	0.222936	0.100939
85	0.281192	0.103286
90	0.340504	0.0984656
95	0.402191	0.0987161
100	0.451237	0.0937291
105	0.503954	0.0919212
110	0.554445	0.0935644
115	0.594353	0.0877495
120	0.644664	0.0890855
125	0.686356	0.0823269
130	0.7198	0.0807803
135	0.75777	0.0825667
140	0.793537	0.0750523
145	0.826237	0.0709944
150	0.852773	0.0718173
155	0.87739	0.0682455
160	0.904288	0.0629394
165	0.92567	0.0614027
170	0.949898	0.0578645
175	0.967682	0.0569637
180	0.98836	0.0507822
185	1.00859	0.0495747
190	1.01655	0.0496547
195	1.03421	0.0445307
200	1.05008	0.0426747
205	1.06041	0.0400545
210	1.07198	0.0384005
215	1.08412	0.0358155
220	1.09439	0.0321364
225	1.10282	0.0310705
230	1.11082	0.0295237
235	1.11899	0.0274644
240	1.1272	0.0245416
245	1.13152	0.0250237
250	1.13968	0.0218354
255	1.14558	0.0197916
260	1.15167	0.0184413
265	1.15768	0.0170526
270	1.16348	0.0143206
275	1.16725	0.0143691
280	1.17203	0.0130996
285	1.17678	0.0118954
290	1.18082	0.0107773
295	1.18511	0.00976156
300	1.18882	0.0095642
