# dynamic_c=1_k=4_n=500_b=-0.08_p=0.7
#
# N1	aoic	stdev
0	-1.04754	9.31861e-05
5	-1.03926	0.000255365
10	-1.03021	0.00129335
15	-1.01927	0.00318579
20	-1.00257	0.0890245
25	-0.988643	0.0886786
30	-0.961085	0.175548
35	-0.917101	0.273582
40	-0.804025	0.409634
45	-0.613257	0.63361
50	-0.412502	0.772286
55	-0.180712	0.86228
60	0.120802	0.896001
65	0.442957	0.829056
70	0.774041	0.611654
75	0.891639	0.465672
80	0.975466	0.306492
85	1.02365	0.14815
90	1.03765	0.0731125
95	1.04487	0.000299772
100	1.04879	0.000304002
105	1.05272	0.000291975
110	1.0566	0.000298112
115	1.06048	0.000299126
120	1.06432	0.000306515
125	1.06818	0.000305706
130	1.07199	0.000317398
135	1.07578	0.00029765
140	1.07957	0.000305439
145	1.08332	0.000305084
150	1.08712	0.000312712
155	1.09082	0.000303666
160	1.09454	0.000315943
165	1.09824	0.000307641
170	1.10193	0.000290777
175	1.1056	0.000305034
180	1.10924	0.000298325
185	1.1129	0.000305113
190	1.11651	0.00030058
195	1.12015	0.00030796
200	1.12373	0.000309262
205	1.12732	0.000286643
210	1.13087	0.0003019
215	1.13443	0.000294326
220	1.13796	0.000294146
225	1.14148	0.000285836
230	1.145	0.000300642
235	1.1485	0.000290598
240	1.15199	0.000294708
245	1.15544	0.000295661
250	1.1589	0.000295886
255	1.16236	0.000277422
260	1.16579	0.000284002
265	1.1692	0.000282868
270	1.17263	0.000274993
275	1.17602	0.000268011
280	1.1794	0.000285578
285	1.18279	0.000272218
290	1.18614	0.000269386
295	1.18949	0.000263511
300	1.19285	0.000258373
