# dynamic_c=1_k=4_n=250_b=0_p=0.9
#
# N1	aoic	stdev
0	-0.0443588	1.00719
3	0.265785	0.966563
6	0.541342	0.845133
9	0.700002	0.724897
12	0.849489	0.557312
15	0.94015	0.40683
18	0.991058	0.287113
21	1.02958	0.142659
24	1.03061	0.162119
27	1.0461	0.0799955
30	1.05417	0.000374786
33	1.05865	0.000353905
36	1.06308	0.000363009
39	1.06751	0.00037143
42	1.0719	0.000374493
45	1.07626	0.000381694
48	1.08062	0.000384102
51	1.08496	0.000410277
54	1.08927	0.000402233
57	1.09355	0.000415351
60	1.09781	0.000408076
63	1.10207	0.000409159
66	1.10633	0.000413648
69	1.11052	0.000424062
72	1.11471	0.000418461
75	1.11891	0.000407355
78	1.12307	0.000414138
81	1.12717	0.00040867
84	1.1313	0.000417231
87	1.1354	0.000402417
90	1.13943	0.000404566
93	1.14354	0.000386536
96	1.14759	0.000395563
99	1.15159	0.000408791
102	1.15566	0.000418731
105	1.15961	0.000399426
108	1.16363	0.000405977
111	1.16757	0.000412501
114	1.17149	0.00038945
117	1.17547	0.000385268
120	1.17939	0.000380164
123	1.18327	0.000392545
126	1.18717	0.000380525
129	1.19105	0.000402349
132	1.19492	0.000388819
135	1.19877	0.000373646
138	1.2026	0.000371001
141	1.20642	0.000362345
144	1.2102	0.000373079
147	1.21401	0.00037511
150	1.21778	0.000361313
