# dynamic_c=1_k=4_n=250_b=0_p=0.3
#
# N1	aoic	stdev
0	-0.0118066	0.994564
3	0.328209	0.931975
6	0.571448	0.81143
9	0.796612	0.603593
12	0.890193	0.48199
15	0.978187	0.297456
18	1.02202	0.148608
21	1.04086	0.0223317
24	1.04444	0.0518815
27	1.05012	0.0136759
30	1.05499	0.000295324
33	1.05945	0.000323814
36	1.06389	0.000323039
39	1.06826	0.000327458
42	1.07262	0.00034947
45	1.07702	0.00035903
48	1.08132	0.000351874
51	1.08564	0.000376637
54	1.08996	0.000377433
57	1.09419	0.000380728
60	1.09846	0.000376395
63	1.10271	0.000381705
66	1.10692	0.000400109
69	1.11112	0.000385114
72	1.1153	0.0004119
75	1.11947	0.000411536
78	1.12363	0.000431013
81	1.12775	0.000422173
84	1.13184	0.000411037
87	1.13594	0.000415741
90	1.14006	0.000419968
93	1.14406	0.000428037
96	1.14811	0.000425868
99	1.15218	0.000416969
102	1.15615	0.000405858
105	1.16015	0.000429837
108	1.16418	0.000411246
111	1.16813	0.000411181
114	1.17208	0.000412176
117	1.176	0.000417507
120	1.17993	0.000389054
123	1.18385	0.000403491
126	1.18771	0.000411708
129	1.19163	0.000392477
132	1.19547	0.00040098
135	1.19931	0.000384162
138	1.20315	0.000400825
141	1.20699	0.000389963
144	1.21079	0.000367677
147	1.21457	0.000363038
150	1.21836	0.000352885
