# dynamic_c=1_k=4_n=250_b=0_p=0.5
#
# N1	aoic	stdev
0	0.0342982	1.0084
3	0.262609	0.967554
6	0.500853	0.868521
9	0.685425	0.738054
12	0.877319	0.516641
15	0.961905	0.358586
18	1.00681	0.234934
21	1.02841	0.153645
24	1.04401	0.0572609
27	1.04855	0.0561473
30	1.05481	0.000327874
33	1.05925	0.000335949
36	1.06368	0.000343152
39	1.06809	0.00034934
42	1.07246	0.000348111
45	1.07682	0.00035457
48	1.08119	0.000367488
51	1.08549	0.000377164
54	1.08981	0.000387516
57	1.09409	0.000385339
60	1.09833	0.000402149
63	1.10257	0.000390356
66	1.10681	0.000402126
69	1.11102	0.000398689
72	1.1152	0.000398232
75	1.11936	0.000407814
78	1.12353	0.000408571
81	1.12762	0.000393422
84	1.13179	0.00040717
87	1.13584	0.000419575
90	1.13992	0.000418278
93	1.14398	0.000408279
96	1.14803	0.000401228
99	1.15211	0.00040066
102	1.1561	0.00041301
105	1.16007	0.000424787
108	1.16409	0.000399134
111	1.16804	0.000403074
114	1.17199	0.000399141
117	1.17592	0.000401076
120	1.17984	0.000384055
123	1.18373	0.000393322
126	1.18762	0.000388463
129	1.1915	0.000373433
132	1.19535	0.000366143
135	1.19921	0.000370847
138	1.20303	0.000369925
141	1.20685	0.000370747
144	1.21065	0.000362527
147	1.21442	0.000363939
150	1.21823	0.000359884
